index,PM_US Post,DEWP,HUMI,PRES,TEMP,Iws,precipitation,Iprec,cbwd_SW,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv,season_1,season_2,season_3,season_4
2013-01-01 11:00:00,29.0,-1.6477642138263209,-0.6790250103756921,0.4233373699792752,-1.607216739134355,0.08748213623625303,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,1,0,0,0,0,0,1
2013-01-01 12:00:00,65.5909090909091,-1.6477642138263209,-0.6790250103756921,0.4233373699792752,-1.607216739134355,0.20300785546058667,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,1,0,0,0,0,0,1
2013-01-01 13:00:00,13.0,-1.6477642138263209,-0.6790250103756921,0.5274508955830701,-1.607216739134355,0.3474150044910037,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,1,0,0,0,0,0,1
2013-01-01 14:00:00,8.0,-1.7194497066053065,-0.8605220824343708,0.5274508955830701,-1.607216739134355,0.46294072371533734,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,1,0,0,0,0,0,1
2013-01-01 15:00:00,9.0,-1.7911351993842923,-1.0274264250812968,0.631564421186865,-1.607216739134355,0.578466442939671,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,1,0,0,0,0,0,1
2013-01-01 16:00:00,14.0,-1.862820692163278,-1.0429312000812843,0.7356779467906599,-1.6801608735069513,0.6651107323579212,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,1,0,0,0,0,0,1
2013-01-01 17:00:00,24.0,-1.862820692163278,-0.8910756096402289,0.7356779467906599,-1.7531050078795476,0.7517550217761714,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,1,0,0,0,0,0,1
2013-01-01 18:00:00,34.0,-1.862820692163278,-0.7241712669933029,0.8397914723944547,-1.826049142252144,0.8095178813883382,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,1,0,0,0,0,0,1
2013-01-01 19:00:00,37.0,-1.862820692163278,-0.7241712669933029,0.9439049979982497,-1.826049142252144,0.8961621708065884,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,1,0,0,0,0,0,1
2013-01-01 20:00:00,25.0,-1.9345061849422638,-0.7396760419932907,0.9439049979982497,-1.8989932766247404,0.9250436006126719,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,1,0,0,0,0,0,1
2013-01-01 21:00:00,18.0,-1.9345061849422638,-0.3543367809641861,0.9439049979982497,-2.044881545369933,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-01 22:00:00,21.0,-2.0061916777212496,-0.1454783412584703,0.9439049979982497,-2.190769814115126,-0.4901464598854151,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-01 23:00:00,30.0,-2.0778771705002352,0.08846135212369624,1.0480185236020445,-2.3366580828603185,-0.5767907493036654,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,0,1,0,0,0,1
2013-01-02 00:00:00,43.0,-2.0778771705002352,0.08846135212369624,1.0480185236020445,-2.3366580828603185,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 01:00:00,58.85714285714285,-2.0778771705002352,0.08846135212369624,1.0480185236020445,-2.3366580828603185,-0.4901464598854151,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 02:00:00,25.0,-2.0778771705002352,0.08846135212369624,1.1521320492058396,-2.3366580828603185,-0.46126503007933173,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 03:00:00,19.0,-2.149562663279221,0.35067445874113423,1.1521320492058396,-2.4825463516055115,-0.4035021704671649,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 04:00:00,36.0,-2.149562663279221,0.07569271388841226,1.2562455748096344,-2.4096022172329152,-0.3746207406610815,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 05:00:00,22.0,-2.149562663279221,0.35067445874113423,1.2562455748096344,-2.4825463516055115,-0.31685788104891466,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 06:00:00,16.0,-2.149562663279221,0.35067445874113423,1.3603591004134292,-2.4825463516055115,-0.25909502143674784,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 07:00:00,19.0,-2.149562663279221,0.35067445874113423,1.464472626017224,-2.4825463516055115,-0.5767907493036654,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-02 08:00:00,24.0,-2.0778771705002352,0.3616190057999488,1.568586151621019,-2.4096022172329152,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 09:00:00,30.0,-1.9345061849422638,0.1135426058001467,1.672699677224814,-2.190769814115126,-0.4901464598854151,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 10:00:00,58.85714285714285,-1.862820692163278,-0.339744051552433,1.7768132028286088,-1.9719374109973367,-0.4035021704671649,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 11:00:00,27.0,-1.862820692163278,-0.7241712669933029,1.7768132028286088,-1.826049142252144,-0.31685788104891466,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 12:00:00,26.0,-1.862820692163278,-0.8910756096402289,1.7768132028286088,-1.7531050078795476,-0.23021359163066446,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 13:00:00,23.0,-1.7911351993842923,-0.7091225147874327,1.8809267284324038,-1.7531050078795476,-0.14356930221241423,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 14:00:00,20.0,-1.7194497066053065,-0.6940737625815624,1.8809267284324038,-1.6801608735069513,-0.0280435829880806,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 15:00:00,16.0,-1.7194497066053065,-0.6940737625815624,1.8809267284324038,-1.6801608735069513,0.058600706430169625,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 16:00:00,41.0,-1.7911351993842923,-0.7091225147874327,1.8809267284324038,-1.7531050078795476,0.11636356604233644,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 17:00:00,104.0,-1.7911351993842923,-0.5267133971405192,1.9850402540361987,-1.826049142252144,0.17412642565450326,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 18:00:00,136.0,-1.7911351993842923,-0.3256073449347974,1.9850402540361987,-1.8989932766247404,-0.5190278896914985,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-02 19:00:00,152.0,-1.7911351993842923,-0.10489231258203205,1.9850402540361987,-1.9719374109973367,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 20:00:00,175.0,-1.7911351993842923,-0.10489231258203205,2.0891537796399935,-1.9719374109973367,-0.46126503007933173,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 21:00:00,58.85714285714285,-1.7911351993842923,-0.10489231258203205,2.0891537796399935,-1.9719374109973367,-0.3746207406610815,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 22:00:00,150.0,-1.862820692163278,-0.11811697361143324,2.0891537796399935,-2.044881545369933,-0.3457393108549981,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-02 23:00:00,132.0,-1.7911351993842923,0.13816783668247998,2.1932673052437885,-2.044881545369933,-0.31685788104891466,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 00:00:00,91.0,-1.7911351993842923,-0.10489231258203205,2.1932673052437885,-1.9719374109973367,-0.23021359163066446,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 01:00:00,33.0,-1.862820692163278,0.12585522124131318,2.1932673052437885,-2.117825679742529,-0.20133216182458105,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 02:00:00,26.0,-1.862820692163278,0.12585522124131318,2.297380830847583,-2.117825679742529,-0.17245073201849764,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 03:00:00,22.0,-1.7911351993842923,0.13816783668247998,2.297380830847583,-2.044881545369933,-0.11468787240633083,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 04:00:00,17.0,-1.862820692163278,0.12585522124131318,2.297380830847583,-2.117825679742529,-0.05692501279416401,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 05:00:00,16.0,-1.9345061849422638,0.1135426058001467,2.297380830847583,-2.190769814115126,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-03 06:00:00,25.0,-1.9345061849422638,0.1135426058001467,2.401494356451378,-2.190769814115126,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 07:00:00,31.0,-1.9345061849422638,0.1135426058001467,2.401494356451378,-2.190769814115126,-0.5767907493036654,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-03 08:00:00,40.0,-1.862820692163278,0.12585522124131318,2.5056078820551733,-2.117825679742529,-0.5190278896914985,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-03 09:00:00,43.0,-1.7194497066053065,-0.09166765155263086,2.5056078820551733,-1.8989932766247404,-0.46126503007933173,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-03 10:00:00,37.0,-1.6477642138263209,-0.29778995449364315,2.5056078820551733,-1.7531050078795476,-0.4035021704671649,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-03 11:00:00,40.0,-1.6477642138263209,-0.6790250103756921,2.5056078820551733,-1.607216739134355,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 12:00:00,51.0,-1.6477642138263209,-0.8450173074343833,2.401494356451378,-1.5342726047617588,-0.46126503007933173,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 13:00:00,58.0,-1.576078721047335,-0.8299685552285128,2.297380830847583,-1.4613284703891622,-0.3746207406610815,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 14:00:00,54.0,-1.6477642138263209,-0.9964168750813215,2.297380830847583,-1.4613284703891622,-0.2879764512428313,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 15:00:00,68.0,-1.576078721047335,-0.8299685552285128,2.297380830847583,-1.4613284703891622,-0.23021359163066446,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 16:00:00,98.0,-1.576078721047335,-0.664432280963939,2.297380830847583,-1.5342726047617588,-0.17245073201849764,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-03 17:00:00,117.0,-1.6477642138263209,-0.6790250103756921,2.1932673052437885,-1.607216739134355,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-03 18:00:00,104.0,-1.6477642138263209,-0.29778995449364315,2.1932673052437885,-1.7531050078795476,-0.4901464598854151,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-03 19:00:00,97.0,-1.6477642138263209,-0.4970719155228959,2.1932673052437885,-1.6801608735069513,-0.4035021704671649,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-03 20:00:00,102.0,-1.7911351993842923,-0.3256073449347974,2.1932673052437885,-1.8989932766247404,-0.3457393108549981,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-03 21:00:00,93.0,-1.7194497066053065,0.15002442932952925,2.1932673052437885,-1.9719374109973367,-0.2879764512428313,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-03 22:00:00,91.0,-1.7194497066053065,0.15002442932952925,2.1932673052437885,-1.9719374109973367,-0.23021359163066446,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-03 23:00:00,83.0,-1.7194497066053065,-0.09166765155263086,2.0891537796399935,-1.8989932766247404,-0.14356930221241423,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 00:00:00,74.0,-1.7911351993842923,0.13816783668247998,1.9850402540361987,-2.044881545369933,-0.08580644260024742,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 01:00:00,65.0,-1.7911351993842923,0.13816783668247998,1.9850402540361987,-2.044881545369933,-0.0280435829880806,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 02:00:00,76.0,-1.6477642138263209,0.16233704477069572,1.9850402540361987,-1.8989932766247404,0.029719276624086216,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 03:00:00,133.0,-1.7194497066053065,0.41634174109402294,1.8809267284324038,-2.044881545369933,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,0,1,0,0,0,1
2013-01-04 04:00:00,222.0,-1.862820692163278,0.3949086697705107,1.8809267284324038,-2.190769814115126,-0.5767907493036654,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 05:00:00,267.0,-1.7911351993842923,0.4053971940352084,1.7768132028286088,-2.117825679742529,-0.5190278896914985,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 06:00:00,295.0,-1.7194497066053065,0.15002442932952925,1.7768132028286088,-1.9719374109973367,-0.46126503007933173,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 07:00:00,314.0,-1.6477642138263209,0.16233704477069572,1.7768132028286088,-1.8989932766247404,-0.3746207406610815,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 08:00:00,351.0,-1.576078721047335,0.17419363741774532,1.672699677224814,-1.826049142252144,-0.2879764512428313,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 09:00:00,323.0,-1.5043932282683492,-0.05290571405266171,1.672699677224814,-1.6801608735069513,-0.17245073201849764,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 10:00:00,382.0,-1.3610222427103777,-0.243067219199569,1.568586151621019,-1.4613284703891622,-0.08580644260024742,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 11:00:00,272.0,-1.289336749931392,-0.4259323596405996,1.464472626017224,-1.3154402016439697,0.0008378468180028088,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 12:00:00,142.0,-1.1459657643734205,-0.5768759044934205,1.2562455748096344,-1.0966077985261806,0.058600706430169625,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 13:00:00,88.0,-1.1459657643734205,-0.7410441103756427,1.1521320492058396,-1.0236636641535841,-0.5190278896914985,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-04 14:00:00,56.0,-1.2176512571524063,-1.0447552912577533,1.1521320492058396,-0.9507195297809878,-0.4323836002732483,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-04 15:00:00,66.0,-1.2176512571524063,-1.0447552912577533,1.0480185236020445,-0.9507195297809878,-0.3746207406610815,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-04 16:00:00,89.0,-1.1459657643734205,-0.7410441103756427,0.9439049979982497,-1.0236636641535841,-0.31685788104891466,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-04 17:00:00,132.0,-0.9309092860364632,0.046507255064906085,0.9439049979982497,-1.0966077985261806,-0.23021359163066446,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-04 18:00:00,137.0,-0.9309092860364632,0.27588672050589974,0.9439049979982497,-1.169551932898777,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 19:00:00,118.0,-1.002594778815449,0.26494217344708454,0.8397914723944547,-1.2424960672713732,-0.4901464598854151,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 20:00:00,82.0,-1.1459657643734205,0.01002543153552321,0.8397914723944547,-1.3154402016439697,-0.4323836002732483,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 21:00:00,67.0,-1.2176512571524063,-0.21616187434664944,0.8397914723944547,-1.3154402016439697,-0.3457393108549981,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 22:00:00,63.0,-1.1459657643734205,-0.20293721331724793,0.8397914723944547,-1.2424960672713732,-0.25909502143674784,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-04 23:00:00,63.0,-1.1459657643734205,0.01002543153552321,0.8397914723944547,-1.3154402016439697,-0.17245073201849764,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-05 00:00:00,66.0,-1.1459657643734205,0.01002543153552321,0.7356779467906599,-1.3154402016439697,-0.08580644260024742,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-05 01:00:00,69.0,-1.1459657643734205,0.01002543153552321,0.7356779467906599,-1.3154402016439697,0.0008378468180028088,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-05 02:00:00,80.0,-1.0742802715944346,0.25399762638826995,0.7356779467906599,-1.3154402016439697,0.08748213623625303,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-05 03:00:00,95.0,-1.2176512571524063,0.23165250947652327,0.7356779467906599,-1.4613284703891622,0.11636356604233644,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-05 04:00:00,127.0,-1.3610222427103777,0.46787231682927577,0.7356779467906599,-1.6801608735069513,-0.5767907493036654,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,0,1,0,0,0,1
2013-01-05 05:00:00,162.0,-1.4327077354893636,0.7437661072702322,0.7356779467906599,-1.826049142252144,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,0,1,0,0,0,1
2013-01-05 06:00:00,69.15,-1.3610222427103777,1.0638941087405656,0.8397914723944547,-1.826049142252144,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,0,1,0,0,0,1
2013-01-05 07:00:00,69.15,-1.5043932282683492,1.0515814932993985,0.8397914723944547,-1.9719374109973367,-0.5767907493036654,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-05 08:00:00,82.0,-1.3610222427103777,1.0638941087405656,0.9439049979982497,-1.826049142252144,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-05 09:00:00,69.15,-1.1459657643734205,1.0816789977111398,1.0480185236020445,-1.607216739134355,-0.5190278896914985,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-05 10:00:00,90.0,-1.0742802715944346,0.5070902771233622,1.1521320492058396,-1.388384336016566,-0.46126503007933173,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-05 11:00:00,43.0,-1.2176512571524063,-0.21616187434664944,1.0480185236020445,-1.3154402016439697,-0.4035021704671649,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-05 12:00:00,43.0,-1.1459657643734205,-0.39811496919944533,1.0480185236020445,-1.169551932898777,-0.31685788104891466,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-05 13:00:00,36.0,-1.1459657643734205,-0.7410441103756427,0.9439049979982497,-1.0236636641535841,-0.2879764512428313,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-05 14:00:00,30.0,-1.2176512571524063,-0.7556368397873957,0.9439049979982497,-1.0966077985261806,-0.5190278896914985,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,1,0,0,0,0,0,1
2013-01-05 15:00:00,27.0,-1.2176512571524063,-0.7556368397873957,1.0480185236020445,-1.0966077985261806,-0.46126503007933173,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,1,0,0,0,0,0,1
2013-01-05 16:00:00,41.0,-1.2176512571524063,-0.5914686339051736,1.0480185236020445,-1.169551932898777,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-05 17:00:00,82.0,-1.289336749931392,-0.2293865353760506,1.1521320492058396,-1.388384336016566,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-05 18:00:00,61.0,-1.289336749931392,-0.01459979934681006,1.1521320492058396,-1.4613284703891622,-0.5190278896914985,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-05 19:00:00,38.0,-1.289336749931392,0.2202519396235912,1.2562455748096344,-1.5342726047617588,-0.4901464598854151,-0.09241991292091588,-0.1139287089567539,1.3729956288679221,0,0,0,0,0,0,0,1
2013-01-05 20:00:00,36.0,-1.3610222427103777,0.46787231682927577,1.2562455748096344,-1.6801608735069513,-0.5479093194975819,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-05 21:00:00,39.0,-1.5043932282683492,0.4473512910939979,1.2562455748096344,-1.826049142252144,-0.4901464598854151,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-05 22:00:00,136.0,-1.576078721047335,0.43731878962341775,1.2562455748096344,-1.8989932766247404,-0.4323836002732483,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-05 23:00:00,69.15,-1.6477642138263209,0.42683026535872065,1.2562455748096344,-1.9719374109973367,-0.4035021704671649,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-06 00:00:00,202.80952380952382,-1.6477642138263209,0.7182288307996648,1.2562455748096344,-2.044881545369933,-0.3746207406610815,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-06 01:00:00,202.80952380952382,-1.6477642138263209,0.7182288307996648,1.2562455748096344,-2.044881545369933,-0.31685788104891466,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-06 02:00:00,202.80952380952382,-1.6477642138263209,0.7182288307996648,1.2562455748096344,-2.044881545369933,-0.25909502143674784,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-06 03:00:00,187.0,-1.7911351993842923,0.7004439418290908,1.2562455748096344,-2.190769814115126,-0.23021359163066446,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,1,0,0,0,0,1
2013-01-06 04:00:00,300.0,-1.6477642138263209,0.7182288307996648,1.2562455748096344,-2.044881545369933,-0.6056721791097488,-0.09241991292091588,-0.1139287089567539,-0.7282961612148272,0,0,0,1,0,0,0,1
